0,cramergan,mmdgan
1,cramergan,real
2,cramergan,cramergan
3,cramergan,real
4,cramergan,real
5,cramergan,mmdgan
6,cramergan,mmdgan
7,cramergan,cramergan
8,cramergan,real
9,cramergan,real
10,cramergan,mmdgan
11,cramergan,cramergan
12,cramergan,real
13,cramergan,mmdgan
14,cramergan,real
15,cramergan,mmdgan
16,cramergan,cramergan
17,cramergan,real
18,cramergan,cramergan
19,cramergan,cramergan
20,cramergan,cramergan
21,cramergan,cramergan
22,cramergan,cramergan
23,cramergan,mmdgan
24,cramergan,real
25,cramergan,cramergan
26,cramergan,cramergan
27,cramergan,real
28,cramergan,real
29,cramergan,real
30,cramergan,real
31,cramergan,sngan
32,cramergan,real
33,cramergan,real
34,cramergan,real
35,cramergan,mmdgan
36,cramergan,cramergan
37,cramergan,sngan
38,cramergan,progan
39,cramergan,real
40,cramergan,real
41,cramergan,real
42,cramergan,real
43,cramergan,sngan
44,cramergan,real
45,cramergan,cramergan
46,cramergan,cramergan
47,cramergan,cramergan
48,cramergan,real
49,cramergan,cramergan
50,cramergan,real
51,cramergan,real
52,cramergan,real
53,cramergan,real
54,cramergan,cramergan
55,cramergan,real
56,cramergan,real
57,cramergan,real
58,cramergan,cramergan
59,cramergan,mmdgan
60,cramergan,real
61,cramergan,cramergan
62,cramergan,real
63,cramergan,real
64,cramergan,real
65,cramergan,cramergan
66,cramergan,progan
67,cramergan,real
68,cramergan,progan
69,cramergan,sngan
70,cramergan,cramergan
71,cramergan,mmdgan
72,cramergan,real
73,cramergan,cramergan
74,cramergan,cramergan
75,cramergan,mmdgan
76,cramergan,cramergan
77,cramergan,real
78,cramergan,cramergan
79,cramergan,real
80,cramergan,real
81,cramergan,cramergan
82,cramergan,progan
83,cramergan,cramergan
84,cramergan,cramergan
85,cramergan,real
86,cramergan,cramergan
87,cramergan,real
88,cramergan,mmdgan
89,cramergan,cramergan
90,cramergan,mmdgan
91,cramergan,cramergan
92,cramergan,mmdgan
93,cramergan,sngan
94,cramergan,real
95,cramergan,real
96,cramergan,cramergan
97,cramergan,cramergan
98,cramergan,real
99,cramergan,mmdgan
100,cramergan,real
101,cramergan,real
102,cramergan,real
103,cramergan,real
104,cramergan,sngan
105,cramergan,mmdgan
106,cramergan,mmdgan
107,cramergan,sngan
108,cramergan,sngan
109,cramergan,cramergan
110,cramergan,real
111,cramergan,cramergan
112,cramergan,cramergan
113,cramergan,cramergan
114,cramergan,cramergan
115,cramergan,real
116,cramergan,mmdgan
117,cramergan,progan
118,cramergan,real
119,cramergan,real
120,cramergan,cramergan
121,cramergan,cramergan
122,cramergan,real
123,cramergan,real
124,cramergan,real
125,cramergan,mmdgan
126,cramergan,real
127,cramergan,cramergan
128,cramergan,sngan
129,cramergan,real
130,cramergan,real
131,cramergan,cramergan
132,cramergan,real
133,cramergan,sngan
134,cramergan,real
135,cramergan,real
136,cramergan,real
137,cramergan,real
138,cramergan,sngan
139,cramergan,cramergan
140,cramergan,mmdgan
141,cramergan,cramergan
142,cramergan,real
143,cramergan,mmdgan
144,cramergan,cramergan
145,cramergan,cramergan
146,cramergan,cramergan
147,cramergan,cramergan
148,cramergan,real
149,cramergan,mmdgan
150,cramergan,cramergan
151,cramergan,cramergan
152,cramergan,mmdgan
153,cramergan,mmdgan
154,cramergan,cramergan
155,cramergan,cramergan
156,cramergan,progan
157,cramergan,real
158,cramergan,cramergan
159,cramergan,cramergan
160,cramergan,cramergan
161,cramergan,cramergan
162,cramergan,cramergan
163,cramergan,cramergan
164,cramergan,real
165,cramergan,cramergan
166,cramergan,sngan
167,cramergan,cramergan
168,cramergan,cramergan
169,cramergan,real
170,cramergan,cramergan
171,cramergan,real
172,cramergan,cramergan
173,cramergan,real
174,cramergan,real
175,cramergan,mmdgan
176,cramergan,cramergan
177,cramergan,sngan
178,cramergan,cramergan
179,cramergan,mmdgan
180,cramergan,real
181,cramergan,sngan
182,cramergan,real
183,cramergan,real
184,cramergan,cramergan
185,cramergan,sngan
186,cramergan,sngan
187,cramergan,real
188,cramergan,mmdgan
189,cramergan,cramergan
190,cramergan,cramergan
191,cramergan,real
192,cramergan,real
193,cramergan,sngan
194,cramergan,real
195,cramergan,sngan
196,cramergan,cramergan
197,cramergan,mmdgan
198,cramergan,progan
199,cramergan,real
