0,cramergan,progan
1,cramergan,mmdgan
2,cramergan,mmdgan
3,cramergan,real
4,cramergan,cramergan
5,cramergan,progan
6,cramergan,real
7,cramergan,mmdgan
8,cramergan,real
9,cramergan,real
10,cramergan,real
11,cramergan,real
12,cramergan,real
13,cramergan,real
14,cramergan,mmdgan
15,cramergan,real
16,cramergan,mmdgan
17,cramergan,real
18,cramergan,mmdgan
19,cramergan,real
20,cramergan,mmdgan
21,cramergan,real
22,cramergan,mmdgan
23,cramergan,mmdgan
24,cramergan,real
25,cramergan,cramergan
26,cramergan,cramergan
27,cramergan,cramergan
28,cramergan,mmdgan
29,cramergan,real
30,cramergan,real
31,cramergan,mmdgan
32,cramergan,real
33,cramergan,real
34,cramergan,real
35,cramergan,real
36,cramergan,mmdgan
37,cramergan,real
38,cramergan,real
39,cramergan,mmdgan
40,cramergan,real
41,cramergan,mmdgan
42,cramergan,real
43,cramergan,progan
44,cramergan,real
45,cramergan,real
46,cramergan,real
47,cramergan,mmdgan
48,cramergan,real
49,cramergan,mmdgan
50,cramergan,real
51,cramergan,mmdgan
52,cramergan,mmdgan
53,cramergan,mmdgan
54,cramergan,mmdgan
55,cramergan,real
56,cramergan,real
57,cramergan,mmdgan
58,cramergan,real
59,cramergan,real
60,cramergan,real
61,cramergan,sngan
62,cramergan,real
63,cramergan,real
64,cramergan,real
65,cramergan,mmdgan
66,cramergan,real
67,cramergan,real
68,cramergan,cramergan
69,cramergan,real
70,cramergan,mmdgan
71,cramergan,cramergan
72,cramergan,real
73,cramergan,real
74,cramergan,mmdgan
75,cramergan,cramergan
76,cramergan,cramergan
77,cramergan,mmdgan
78,cramergan,mmdgan
79,cramergan,real
80,cramergan,real
81,cramergan,mmdgan
82,cramergan,mmdgan
83,cramergan,real
84,cramergan,real
85,cramergan,mmdgan
86,cramergan,real
87,cramergan,real
88,cramergan,cramergan
89,cramergan,real
90,cramergan,mmdgan
91,cramergan,real
92,cramergan,cramergan
93,cramergan,real
94,cramergan,cramergan
95,cramergan,cramergan
96,cramergan,cramergan
97,cramergan,real
98,cramergan,progan
99,cramergan,real
100,cramergan,sngan
101,cramergan,progan
102,cramergan,real
103,cramergan,progan
104,cramergan,sngan
105,cramergan,cramergan
106,cramergan,real
107,cramergan,cramergan
108,cramergan,progan
109,cramergan,real
110,cramergan,real
111,cramergan,real
112,cramergan,cramergan
113,cramergan,mmdgan
114,cramergan,cramergan
115,cramergan,real
